analysisItem,ykiho,yadmNm,clCd,clCdNm,sidoCdNm,sgguCdNm,npayCd,npayKorNm,npayDtlDivCd,npayDtlDivCdNm,adtFrDd,adtEndDd,minPrc,maxPrc
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQ0NjEwMDIjNjEjJDEjJDQjJDgz,강북삼성병원,01,상급종합,서울,종로구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20260312,99991231,689000,849000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQyNjE4MzIjNjEjJDEjJDQjJDgz,건국대학교병원,01,상급종합,서울,광진구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,805000,805000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEyMjIjODEjJDEjJDIjJDgz,경희대학교병원,01,상급종합,서울,동대문구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20251114,99991231,955700,955700
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQ0NjEwMDIjNjEjJDEjJDAjJDgz,고려대학교의과대학부속구로병원,01,상급종합,서울,구로구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20260120,99991231,1045000,1045000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQzNjEwMDIjODEjJDEjJDIjJDgz,삼성서울병원,01,상급종합,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,948000,948000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,서울대학교병원,01,상급종합,서울,종로구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250909,99991231,810000,810000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ2MiQzNjE0ODEjNTEjJDEjJDYjJDgz,연세대학교의과대학 강남세브란스병원,01,상급종합,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,830000,830000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE0ODEjNjEjJDEjJDgjJDgz,연세대학교의과대학세브란스병원,01,상급종합,서울,서대문구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,920000,920000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEwMDIjNjEjJDEjJDQjJDgz,이화여자대학교의과대학부속목동병원,01,상급종합,서울,양천구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,786000,786000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjE0ODEjNDEjJDEjJDQjJDgz,재단법인아산사회복지재단 서울아산병원,01,상급종합,서울,송파구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,530000,980000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQzNjEwMDIjNTEjJDEjJDIjJDgz,중앙대학교병원,01,상급종합,서울,동작구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,807500,807500
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjEwMDIjNzEjJDEjJDgjJDgz,학교법인 고려중앙학원 고려대학교의과대학부속병원(안암병원),01,상급종합,서울,성북구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20260116,99991231,1045000,1045000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE4MzIjODEjJDEjJDIjJDgz,학교법인가톨릭학원가톨릭대학교서울성모병원,01,상급종합,서울,서초구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20251113,99991231,610000,856000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQ0NjE0ODEjNjEjJDEjJDAjJDgz,한양대학교병원,01,상급종합,서울,성동구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,749000,749000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ3OSQyNjEyMjIjODEjJDEjJDIjJDgz,가톨릭대학교 여의도성모병원,11,종합병원,서울,영등포구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20260119,99991231,763000,865000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjEwMDIjNDEjJDEjJDQjJDgz,가톨릭대학교 은평성모병원,11,종합병원,서울,은평구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,778000,778000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE0ODEjNzEjJDEjJDgjJDgz,강남베드로병원,11,종합병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE4MzIjNDEjJDEjJDQjJDgz,강동경희대학교병원,11,종합병원,서울,강동구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20260304,99991231,639220,639220
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE4MzIjNjEjJDEjJDgjJDgz,경찰병원,11,종합병원,서울,송파구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,450000,450000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,구로성심병원,11,종합병원,서울,구로구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,300000,460000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEwMDIjODEjJDEjJDIjJDgz,국립중앙의료원,11,종합병원,서울,중구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20260112,99991231,619000,619000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEyMjIjNTEjJDEjJDYjJDgz,기쁨병원,11,종합병원,서울,서초구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,노원을지대학교병원,11,종합병원,서울,노원구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,686000,686000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjEwMDIjNTEjJDEjJDYjJDgz,녹색병원,11,종합병원,서울,중랑구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4MiQ0NjEwMDIjODEjJDEjJDYjJDgz,대림성모병원,11,종합병원,서울,영등포구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,650000,650000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQ0NjEwMDIjNTEjJDEjJDYjJDgz,명지성모병원,11,종합병원,서울,영등포구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,531720,531720
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjE4MzIjNjEjJDEjJDAjJDgz,부민병원,11,종합병원,서울,강서구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,665000,665000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQzNjE0ODEjNDEjJDEjJDgjJDgz,삼육서울병원,11,종합병원,서울,동대문구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,564000,564000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE0ODEjNzEjJDEjJDgjJDgz,서울성심병원,11,종합병원,서울,동대문구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,430000,430000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE0ODEjODEjJDEjJDYjJDgz,서울적십자병원,11,종합병원,서울,종로구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,550000,550000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ4OSQyNjE4MzIjNTEjJDEjJDYjJDgz,서울특별시 동부병원,11,종합병원,서울,동대문구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,404800,404800
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQzNjE0ODEjODEjJDEjJDYjJDgz,서울특별시보라매병원,11,종합병원,서울,동작구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,630000,1020000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE4MzIjNzEjJDEjJDgjJDgz,서울특별시서남병원,11,종합병원,서울,양천구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,556600,556600
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQyNjEyMjIjNjEjJDEjJDgjJDgz,서울특별시서울의료원,11,종합병원,서울,중랑구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,607200,607200
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjE4MzIjNDEjJDEjJDgjJDgz,서울현대병원,11,종합병원,서울,강북구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20251118,99991231,450000,450000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEyMjIjODEjJDEjJDYjJDgz,성심의료재단강동성심병원,11,종합병원,서울,강동구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,705430,705430
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQ0NjEwMDIjNzEjJDEjJDgjJDgz,성애의료재단 성애병원,11,종합병원,서울,영등포구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,600000,600000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ3OSQzNjEwMDIjODEjJDEjJDYjJDgz,세란병원,11,종합병원,서울,종로구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,504000,504000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQzNjE0ODEjNjEjJDEjJDQjJDgz,씨엠병원,11,종합병원,서울,영등포구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,550000,690000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjE0ODEjNTEjJDEjJDIjJDgz,우리들병원,11,종합병원,서울,강서구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,680000,680000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5MiQyNjEwMDIjNDEjJDEjJDgjJDgz,의료법인 청구성심병원,11,종합병원,서울,은평구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,530000,530000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjE0ODEjNTEjJDEjJDIjJDgz,의료법인동신의료재단 동신병원,11,종합병원,서울,서대문구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,550000,550000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQ0NjEwMDIjNTEjJDEjJDYjJDgz,의료법인서울효천의료재단 에이치플러스양지병원,11,종합병원,서울,관악구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,600000,600000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQzNjEwMDIjNjEjJDEjJDgjJDgz,의료법인성화의료재단  대한병원,11,종합병원,서울,강북구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,의료법인풍산의료재단동부제일병원,11,종합병원,서울,중랑구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250909,99991231,350000,550000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ4OSQ0NjEwMDIjODEjJDEjJDYjJDgz,의료법인한전의료재단 한일병원,11,종합병원,서울,도봉구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20251118,99991231,724000,776000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQ3IyQwMCQzNjEyMjIjODEjJDEjJDYjJDgz,이화여자대학교의과대학부속서울병원,11,종합병원,서울,강서구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,786000,786000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQyNjEwMDIjODEjJDEjJDIjJDgz,인제대학교 상계백병원,11,종합병원,서울,노원구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,783000,899000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQwMyQzNjE0ODEjNTEjJDEjJDIjJDgz,차의과학대학교 강남차병원,11,종합병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,710000,710000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQ5OSQyNjE4MzIjNDEjJDEjJDgjJDgz,한국보훈복지의료공단 중앙보훈병원,11,종합병원,서울,강동구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,540000,540000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ5OSQ0NjEwMDIjNjEjJDEjJDgjJDgz,한국원자력의학원원자력병원,11,종합병원,서울,노원구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,660780,660780
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQyIyQzIyQwMCQyNjE0ODEjNTEjJDEjJDYjJDgz,한림대학교 강남성심병원,11,종합병원,서울,영등포구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,703600,703600
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQ3IyQ2MiQyNjEwMDIjNjEjJDEjJDQjJDgz,혜민병원,11,종합병원,서울,광진구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20251031,99991231,450000,560000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQyNjEyMjIjNTEjJDEjJDYjJDgz,홍익병원,11,종합병원,서울,양천구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,580000,580000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkODkkMzgxMzUxIzExIyQxIyQzIyQxMyQ0NjEwMDIjNDEjJDEjJDgjJDgz,희명병원,11,종합병원,서울,금천구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,550000,550000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQwMyQ0NjEwMDIjNTEjJDEjJDIjJDgz,(의)가산의료재단 광동병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,430000,430000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5OSQzNjE0ODEjODEjJDEjJDIjJDgz,9988병원,21,병원,서울,성동구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQ0NjEwMDIjNDEjJDEjJDgjJDgz,가자연세병원,21,병원,서울,서대문구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,418000,418000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjEyMjIjNTEjJDEjJDYjJDgz,강남고려병원,21,병원,서울,관악구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,450000,450000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ2MiQyNjE4MzIjODEjJDEjJDIjJDgz,강남제이에스병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,680000,680000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQyIyQ3IyQwMCQzNjEwMDIjNTEjJDEjJDYjJDgz,강남지인병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,450000,450000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3MiQyNjEwMDIjNTEjJDEjJDIjJDgz,강남초이스병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQzIyQ3OSQyNjEwMDIjNjEjJDEjJDgjJDgz,강북21세기병원,21,병원,서울,중랑구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,390000,390000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ5OSQyNjEyMjIjNjEjJDEjJDQjJDgz,강북우리병원,21,병원,서울,강북구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3MiQyNjEwMDIjNjEjJDEjJDQjJDgz,강북으뜸병원,21,병원,서울,강북구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,400000,400000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQyNjE4MzIjNDEjJDEjJDgjJDgz,강서케이병원,21,병원,서울,강서구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,450000,550000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ4MiQzNjEwMDIjODEjJDEjJDYjJDgz,강서힘찬병원,21,병원,서울,강서구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,540000,540000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQ0NjEwMDIjNDEjJDEjJDQjJDgz,강철병원,21,병원,서울,송파구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,490000,490000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQzIyQwMCQ0NjE0ODEjNjEjJDEjJDQjJDgz,고도일병원,21,병원,서울,서초구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ5OSQ0NjE0ODEjODEjJDEjJDYjJDgz,광혜병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,450000,450000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQxIyQ2MiQ0NjE0ODEjNTEjJDEjJDYjJDgz,국립재활원,21,병원,서울,강북구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,400000,400000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQyIyQ5IyQwMCQyNjEyMjIjNDEjJDEjJDQjJDgz,김정수여러분병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,500000,500000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzIxIyQxIyQ5IyQ3OSQzNjE4MzIjODEjJDEjJDYjJDgz,나누리병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,550000,550000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQxIyQ3IyQ3MiQ0NjE0ODEjNjEjJDEjJDgjJDgz,남기세병원,21,병원,서울,강동구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,430000,430000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQxMyQzNjE0ODEjODEjJDEjJDYjJDgz,뉴민병원,21,병원,서울,서초구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,450000,450000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ3OSQyNjEyMjIjNzEjJDEjJDgjJDgz,늘찬병원,21,병원,서울,중랑구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,450000,450000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzMxIyQyIyQ3IyQwMCQyNjEwMDIjNjEjJDEjJDAjJDgz,달려라병원,21,병원,서울,강동구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,550000,550000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ5MiQyNjE0ODEjNDEjJDEjJDgjJDgz,더드림병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,590000,590000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4OSQzNjEwMDIjODEjJDEjJDYjJDgz,더서울병원,21,병원,서울,성북구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,400000,400000
MRI_뇌_일반,JDQ4MTg4MSM1MSMkMSMkMCMkOTkkMzgxMzUxIzQxIyQxIyQ3IyQ4MiQzNjE4MzIjNDEjJDEjJDgjJDgz,두발로병원,21,병원,서울,강남구,HE1010001,자기공명영상진단료(MRI-기본검사)/뇌/일반,HE1010001,일반,20250903,99991231,470000,550000
